workflow_id,ts,provider,model,model_version,operation,prompt_version,temperature,input_tokens,output_tokens,total_tokens,cost_usd,latency_ms,status,finish_reason
5c32e086-7b67-451a-b15c-ba51f77774de,2026-06-03T06:21:13+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1263,211,1474,0.00032,571,success,stop
1735f6eb-934a-4e2b-b687-0c250e393003,2026-06-03T18:26:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,380,301,681,0.00024,877,success,stop
7ce5de90-bfa3-493d-962f-c625e6c2cd86,2026-06-03T13:53:12+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1011,205,1216,0.00027,737,success,stop
2797e0ee-942d-4cdb-ba6e-fbb98ea9f422,2026-06-03T04:14:36+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,726,111,837,0.00018,1045,success,stop
e433dbe9-fdf0-4f0e-8e1e-4fb9384a251a,2026-06-03T06:29:34+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,476,344,820,0.00028,1365,success,stop
cced64ed-6f22-4f25-869b-42d820ddfb59,2026-06-03T03:46:11+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1187,263,1450,0.00034,1172,success,stop
4a09781e-abf3-49a3-9b46-f9136ff1694f,2026-06-03T09:21:33+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1296,209,1505,0.00032,689,success,stop
bb0654ac-fc3e-44e4-b37b-4da009bda96c,2026-06-03T18:34:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,536,250,786,0.00023,711,success,stop
408ac070-c93c-444c-ae98-df3fd78c325b,2026-06-03T04:49:54+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,413,154,567,0.00015,925,success,stop
97c4fc1e-132a-45a7-b68f-bb21b646b3f2,2026-06-03T02:49:23+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1221,308,1529,0.00037,485,success,stop
23696d63-9ac6-46b0-94af-29ad1b683359,2026-06-03T11:11:54+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,554,89,643,0.00014,598,success,stop
91dac0a0-e648-4fef-94f2-f8ee1be6874a,2026-06-03T11:43:11+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,367,188,555,0.00017,1205,success,stop
f40066a6-63f5-44b5-a54b-130fbe812e7b,2026-06-03T00:36:31+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1067,228,1295,0.0003,730,success,stop
ac7b8fb9-efe4-41be-b255-d2ffebe53aba,2026-06-03T22:57:55+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1202,172,1374,0.00028,757,success,stop
cd1a3d9b-aed6-4e08-9aeb-9eb523457d66,2026-06-03T03:11:01+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,871,121,992,0.0002,773,success,stop
1dfe5508-67d4-4834-9318-4220c07d77a3,2026-06-03T10:20:03+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1228,74,1302,0.00023,968,success,stop
b937da12-5806-4810-9d9f-b8ae8fea67c7,2026-06-03T14:46:21+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,380,335,715,0.00026,926,success,stop
39743e7e-25c9-46e7-82e9-9d2d883bc61c,2026-06-03T14:37:24+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,471,361,832,0.00029,1429,success,stop
71062f91-f834-4c46-9818-6e82f3f28bae,2026-06-03T19:43:23+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1180,128,1308,0.00025,823,success,stop
5ce07317-f020-4682-a1b3-043094abf73b,2026-06-03T16:20:06+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1280,292,1572,0.00037,390,success,stop
6dc78385-a85f-4836-bff7-412519bd8823,2026-06-03T13:05:44+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,669,171,840,0.0002,1124,success,stop
743ed93a-5b74-43c9-96ab-2e9b97444b4e,2026-06-03T20:21:38+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1016,160,1176,0.00025,811,success,stop
15ad40fd-55cc-4a6d-9ed3-08507f394efc,2026-06-03T23:01:28+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,666,322,988,0.00029,1014,success,stop
8aaa6d9a-7757-45e9-a1b1-e4c101db73c7,2026-06-03T00:26:57+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,714,378,1092,0.00033,1241,success,stop
1e4eebe1-b44b-4e36-a5c0-6d7faf35286d,2026-06-03T19:31:56+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,749,328,1077,0.00031,1599,success,stop
a6d6bddb-d9dd-4e8c-aece-2a4333e53dda,2026-06-03T06:58:10+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1218,85,1303,0.00023,718,success,stop
2f53bd56-89c2-4f34-a5e2-1ded051e90d4,2026-06-03T18:47:09+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,960,86,1046,0.0002,975,success,stop
851ebcf9-46c1-4176-ab05-a37c967055bb,2026-06-03T05:17:02+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1236,289,1525,0.00036,830,success,stop
7f517862-31c4-4a37-8271-64ab4103a8da,2026-06-03T14:06:22+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,673,60,733,0.00014,708,success,stop
def089dd-ad06-4752-b6e9-36e6538acc4f,2026-06-03T06:52:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,976,237,1213,0.00029,1505,success,stop
def089dd-ad06-4752-b6e9-36e6538acc4f,2026-06-03T06:52:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,871,195,1066,0.00025,302,success,stop
efb0620c-8ea3-4abb-a08b-88ed6106b985,2026-06-03T06:32:16+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1133,88,1221,0.00022,1385,success,stop
bd152dab-464f-430d-bd09-876980ef3275,2026-06-03T19:57:22+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,362,418,780,0.00031,792,success,stop
745a2428-13f5-4715-b92e-304fa04d417f,2026-06-03T09:58:31+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1157,166,1323,0.00027,538,success,stop
f977abc5-8a36-4abb-808a-71e8ae2ba9f3,2026-06-03T12:42:50+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,451,248,699,0.00022,1246,success,stop
9627a98c-c2c3-49ee-866e-13d930b75852,2026-06-03T06:51:04+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1349,173,1522,0.00031,546,success,stop
8f43c3b3-8e9d-44f7-8aa5-76e8362abb26,2026-06-03T18:08:47+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1310,85,1395,0.00025,1371,success,stop
8f9d4361-1713-4fc2-a2b0-07d480db84e3,2026-06-03T16:18:44+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,567,350,917,0.0003,1103,success,stop
9beb01e5-cc38-4f48-a841-2d7a1e764346,2026-06-03T21:10:33+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,882,395,1277,0.00037,1151,success,stop
6ad083d9-5513-46db-b916-337a59136697,2026-06-03T08:45:12+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,600,372,972,0.00031,1085,success,stop
492ccb96-d943-4fa8-81f8-fd476a94008d,2026-06-03T18:43:04+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,953,144,1097,0.00023,912,success,stop
0c01b313-dca9-4752-9f63-ff15957123a4,2026-06-03T10:03:51+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1380,360,1740,0.00042,906,success,stop
34525195-945a-40b3-82fe-e204e9aa1f96,2026-06-03T03:57:58+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,379,339,718,0.00026,1081,success,stop
ea162b81-e7f4-4b13-b82b-a1100b079098,2026-06-03T14:22:35+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,930,226,1156,0.00028,936,success,stop
5ed8ce3e-fcca-492e-bf96-c339c4c134f1,2026-06-03T13:10:41+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,621,258,879,0.00025,781,success,stop
ee72ed95-cb08-4cb8-b6dc-8792ab0d6383,2026-06-03T10:55:57+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1041,294,1335,0.00033,1003,success,stop
6ca150aa-7245-48e5-965d-68e2047f9041,2026-06-03T04:40:03+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,992,108,1100,0.00021,1322,success,stop
f02fa0fb-bccb-4e5c-8440-a28f97b817af,2026-06-03T17:45:51+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1153,151,1304,0.00026,903,success,stop
a7a7d105-18a5-4a08-80d0-5bfb101ddfec,2026-06-03T18:38:34+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1288,202,1490,0.00031,1362,success,stop
c0b63bf7-98e9-4832-857e-ac247f40d719,2026-06-03T00:54:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,824,263,1087,0.00028,990,success,stop
8ad4e2a5-e4c8-493e-a3a1-8cbb889010ca,2026-06-03T16:45:29+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1388,292,1680,0.00038,495,success,stop
ad016727-d75b-47cd-8fbf-2378e228a425,2026-06-03T23:20:09+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1123,399,1522,0.00041,728,success,stop
428e30a5-42ad-4f7b-8e31-4c38ba22440c,2026-06-03T11:37:21+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,950,416,1366,0.00039,660,success,stop
0ea9db10-5e68-422b-b392-bb494b23ebe2,2026-06-03T12:51:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,784,168,952,0.00022,820,success,stop
c8ff4316-1531-4508-ac7d-2f492d63ceeb,2026-06-03T17:33:16+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,419,84,503,0.00011,1572,success,stop
5e472efa-990f-40df-8b30-b5e5003c6848,2026-06-03T00:36:12+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,407,306,713,0.00024,1234,success,stop
bab14cdb-ae4e-4c2d-a439-8172957a9837,2026-06-03T05:59:07+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,673,361,1034,0.00032,803,success,stop
32b32188-a6c2-4c8b-95e4-3cddfb00543e,2026-06-03T01:07:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,818,417,1235,0.00037,763,success,stop
b3dfadc9-271c-42f3-ac1d-2187336d8160,2026-06-03T17:46:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,801,106,907,0.00018,617,success,stop
e9aa9d14-bfd3-4312-b4d3-6f5f66a82c24,2026-06-03T15:53:57+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,435,230,665,0.0002,1278,success,stop
42449aa8-7396-4682-87f5-63552e00bc77,2026-06-03T12:09:20+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1237,364,1601,0.0004,1003,success,stop
8d6baf12-08fb-4775-8120-d3b9be93040a,2026-06-03T12:33:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,865,308,1173,0.00031,446,success,stop
a62062d9-22f9-4065-8099-fa5d4346c95a,2026-06-03T00:28:27+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,496,75,571,0.00012,1061,success,stop
92f5cd50-43ed-4de2-8ff3-7e7e7d9ef8cb,2026-06-03T02:52:17+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,623,349,972,0.0003,1025,success,stop
e9756a5e-22fd-4992-a98c-3350ba31c59e,2026-06-03T10:16:00+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1064,91,1155,0.00021,1325,success,stop
a70eadca-a6a0-4c94-be5b-8996f17e8ade,2026-06-03T04:42:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,548,92,640,0.00014,1440,success,stop
7dba0a93-9053-42fd-8647-ffd786122b8e,2026-06-03T11:45:03+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,690,381,1071,0.00033,1175,success,stop
569580a3-cc41-4ce8-ace5-3017877ba6bd,2026-06-03T07:17:53+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,434,139,573,0.00015,876,success,stop
bb0076c3-9aca-4a2b-af78-849aff1570a7,2026-06-03T05:15:37+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,635,115,750,0.00016,520,success,stop
5a331b97-7230-4c79-b1db-867f9783c93b,2026-06-03T05:07:05+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1086,373,1459,0.00039,958,success,stop
a0ee99d2-2fc6-4286-b191-908fd3c6bc2e,2026-06-03T23:21:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,687,307,994,0.00029,940,success,stop
8a170449-b8c4-4db3-a46d-525b80549f4a,2026-06-03T15:56:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1314,137,1451,0.00028,829,success,stop
aada77fa-d884-407c-8f2d-171944b146a1,2026-06-03T14:15:22+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1031,365,1396,0.00037,1278,success,stop
3f316f60-7728-4316-b4f0-478d8c34760d,2026-06-03T10:36:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,825,63,888,0.00016,1086,success,stop
6e54f271-9599-4202-a12a-0a7936d815ca,2026-06-04T12:40:35+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1064,173,1237,0.00026,787,success,stop
d1e5f4b6-7679-43a4-be06-08410fe47dae,2026-06-04T21:15:17+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,460,309,769,0.00025,415,success,stop
996541ef-d89e-4b3e-9f9e-09cac4252a9f,2026-06-04T16:02:50+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,982,320,1302,0.00034,1149,success,stop
8f5260f9-86ad-4d3c-8725-cc5f8e911b59,2026-06-04T11:21:41+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,617,350,967,0.0003,949,success,stop
94b74fba-6dec-4f74-accd-bf93eb2264f7,2026-06-04T20:24:27+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,627,90,717,0.00015,889,success,stop
459ab701-a2ab-44a1-9e11-be33bd2248ad,2026-06-04T15:21:45+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1394,208,1602,0.00033,1207,success,stop
ce5a277b-00f1-4d98-ada6-f6c574bd699f,2026-06-04T23:20:43+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,874,82,956,0.00018,1147,success,stop
ec99c13a-53d3-4bd7-a5e6-163d775cbbb9,2026-06-04T04:01:19+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,517,335,852,0.00028,1129,success,stop
642487dc-b834-4fd8-aee2-b669ee203e86,2026-06-04T08:54:00+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,859,187,1046,0.00024,446,success,stop
a74b433d-c165-4997-aa66-93c576344f18,2026-06-04T15:54:25+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,584,241,825,0.00023,1130,success,stop
c22b114d-3c74-45ee-a97b-898e4ed3f3d3,2026-06-04T06:36:00+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1389,171,1560,0.00031,893,success,stop
c22b114d-3c74-45ee-a97b-898e4ed3f3d3,2026-06-04T06:36:00+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1100,277,1377,0.00033,574,success,stop
001481b4-2162-45e7-aac9-61bad8916332,2026-06-04T09:36:11+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,981,62,1043,0.00018,986,success,stop
b8c6c3b4-6362-47df-92b8-73a0b0cf5244,2026-06-04T20:00:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1339,128,1467,0.00028,837,success,stop
19e72d93-5b90-4166-8bef-0d5a1a823e49,2026-06-04T02:21:31+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,903,280,1183,0.0003,954,success,stop
71743dc6-4f45-4b45-a1bc-371cbb24f1cf,2026-06-04T21:55:23+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1284,112,1396,0.00026,1680,success,stop
dcc9e77a-ea7e-41a8-9b53-f2e22916223d,2026-06-04T05:28:40+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,406,403,809,0.0003,1049,success,stop
596491ed-4833-4cb5-afc7-661e2bf72814,2026-06-04T01:41:36+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,506,366,872,0.0003,726,success,stop
42d99fb2-df45-4fc1-9057-b7f6f3e30dc9,2026-06-04T16:28:08+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1057,280,1337,0.00033,695,success,stop
8e005b2f-0820-4de2-8a45-c3ef6a6ff962,2026-06-04T19:38:34+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,907,136,1043,0.00022,857,success,stop
e1e68ec6-6b26-43ee-8a5c-d5913c098e8a,2026-06-04T07:02:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,914,209,1123,0.00026,1197,success,stop
ebdf490b-7398-4108-b48c-82572ce95ab1,2026-06-04T19:13:54+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1226,241,1467,0.00033,1430,success,stop
97d4e658-594e-43aa-8fb5-76addea46546,2026-06-04T18:42:46+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1183,144,1327,0.00026,1256,success,stop
2c29962a-f6da-48be-9bff-8077272bb225,2026-06-04T18:41:52+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,864,98,962,0.00019,759,success,stop
2fba2af8-8862-4234-ba45-ff7006a99a05,2026-06-04T21:37:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,969,254,1223,0.0003,929,success,stop
bd1b031c-f3ec-4af5-909b-9bd15a6b1a41,2026-06-04T15:07:42+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,430,106,536,0.00013,1042,success,stop
c935a8c5-6c91-4287-9b30-098b34eea18a,2026-06-04T02:19:58+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,530,393,923,0.00032,1268,success,stop
006d8dd7-c27b-47ff-a82e-0892d7b77af9,2026-06-04T06:44:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1366,132,1498,0.00028,1278,success,stop
f472a25a-0662-42b2-9dfe-6685dbd80d42,2026-06-04T10:05:23+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,725,92,817,0.00016,1121,success,stop
f472a25a-0662-42b2-9dfe-6685dbd80d42,2026-06-04T10:05:23+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,742,309,1051,0.0003,665,success,stop
4d229e3c-c81e-4626-805c-fb45da4240f7,2026-06-04T18:55:24+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,984,125,1109,0.00022,1363,success,stop
95b8fb6c-fea1-4dec-a069-64e75d4fb4ba,2026-06-04T00:01:50+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,369,414,783,0.0003,665,success,stop
95b8fb6c-fea1-4dec-a069-64e75d4fb4ba,2026-06-04T00:01:50+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1151,72,1223,0.00022,1879,success,stop
f6262104-e293-488e-a6bf-24d36b35d8b2,2026-06-04T23:55:02+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,626,191,817,0.00021,200,success,stop
5a19faef-7af9-48d0-9c1e-87162de702a6,2026-06-04T02:39:32+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,373,228,601,0.00019,1000,success,stop
9bce92cd-77b9-4983-9751-48280283bf8a,2026-06-04T20:15:02+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,500,372,872,0.0003,960,success,stop
ec5bc846-739b-4ec5-8f49-76e9745d69a8,2026-06-04T09:48:17+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1072,349,1421,0.00037,997,success,stop
733a2779-6155-4323-9e89-3a63e386ca1f,2026-06-04T15:42:00+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,413,283,696,0.00023,459,success,stop
e897b3d2-f634-4a41-adff-d9b9773b0411,2026-06-04T16:35:28+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1316,201,1517,0.00032,782,success,stop
c4721b24-8535-4cc5-8980-31ceb93d0abc,2026-06-04T03:13:05+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,476,289,765,0.00024,1495,success,stop
20a38f2a-b899-4253-a78b-f92e12fb12c7,2026-06-04T02:28:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,827,261,1088,0.00028,908,success,stop
bf6a9d98-dd93-4326-984b-6ee23f0edce7,2026-06-04T16:20:22+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,822,238,1060,0.00027,1286,success,stop
ff76867b-9252-4132-97f5-7869c764c9c8,2026-06-04T15:09:03+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,979,236,1215,0.00029,556,success,stop
d3daec2c-3e89-4d68-b2ec-5d71337533de,2026-06-04T02:31:05+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1229,198,1427,0.0003,969,success,stop
12030887-d493-46ac-94b3-1a8faced83c7,2026-06-04T05:35:06+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,773,365,1138,0.00033,1017,success,stop
e576c8e1-247e-4131-80bc-1405af641fc5,2026-06-04T15:38:19+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1270,256,1526,0.00034,1145,success,stop
415e7721-5da7-4e19-9544-3cbb52c327e6,2026-06-04T08:53:47+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1089,254,1343,0.00032,1076,success,stop
12afe7bc-e4ed-47c1-a372-6d02ce501492,2026-06-04T02:17:40+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,844,335,1179,0.00033,596,success,stop
8a1fd0b9-7947-41f1-bbf9-9578577541fe,2026-06-04T21:11:49+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,584,62,646,0.00012,750,success,stop
b14ef6e8-974d-4428-bc56-5eac7ecd3af0,2026-06-04T19:50:48+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1048,277,1325,0.00032,1117,success,stop
6001f41e-1ca2-4435-ac74-9da28b9a21f1,2026-06-04T23:49:08+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,828,354,1182,0.00034,1162,success,stop
6001f41e-1ca2-4435-ac74-9da28b9a21f1,2026-06-04T23:49:08+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1239,417,1656,0.00044,1211,success,stop
442465d0-fc2f-4f3c-9f54-1dffdf34dbec,2026-06-04T22:57:27+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,436,168,604,0.00017,881,success,stop
562b05af-0e50-45bb-90d1-3ad82bebdba6,2026-06-04T22:08:01+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1005,334,1339,0.00035,960,success,stop
aae4fa8c-11d0-4fc1-af5f-31c1d307f89e,2026-06-04T15:06:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,552,257,809,0.00024,1222,success,stop
c39999a2-c60f-4f3d-ab3a-be46a93e4f6f,2026-06-04T07:37:34+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,470,100,570,0.00013,754,success,stop
cce51a88-bc8a-418f-8331-3e145cdb1aee,2026-06-04T18:56:18+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,706,311,1017,0.00029,1488,success,stop
bdef4920-560a-41f5-bc63-4ac3417996cb,2026-06-04T06:02:40+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,390,115,505,0.00013,1029,success,stop
464d6dd8-5935-478d-99c8-220706a85ec5,2026-06-04T07:44:32+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1208,283,1491,0.00035,759,success,stop
b19a250d-46d1-4d85-bb81-6a60ef0ff14e,2026-06-04T13:05:00+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,855,134,989,0.00021,1062,success,stop
805badae-7499-4764-a881-bf47ead0294c,2026-06-04T07:32:39+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,724,353,1077,0.00032,942,success,stop
01b78358-b17a-4dfc-bff8-a542f5411380,2026-06-04T19:16:34+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,470,337,807,0.00027,1338,success,stop
6b71836d-12c6-42df-bb1b-44b88b6338fa,2026-06-04T16:14:26+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1017,103,1120,0.00021,1200,success,stop
6e848185-fed7-4786-9438-5773c4e1c6c3,2026-06-04T04:39:57+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,502,131,633,0.00015,463,success,stop
6e848185-fed7-4786-9438-5773c4e1c6c3,2026-06-04T04:39:57+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,583,251,834,0.00024,947,success,stop
00c45424-5045-4586-9912-a6253118c024,2026-06-04T16:40:32+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1205,220,1425,0.00031,1361,success,stop
ce7a0089-465b-4c84-ad41-06cf34368ebb,2026-06-04T12:44:30+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,839,269,1108,0.00029,587,success,stop
5a6bd762-f329-446d-837b-9fc1208264d1,2026-06-04T08:29:36+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1056,360,1416,0.00037,561,success,stop
5d1aee16-3610-48e5-a2b7-d69b425ac11a,2026-06-04T19:59:16+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,449,131,580,0.00015,861,success,stop
52299044-668a-4c9b-8efa-cbf3aaf783a7,2026-06-04T14:03:10+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,1329,242,1571,0.00034,1084,success,stop
7ba22d29-7b17-44b7-bcc5-d51ab868912f,2026-06-04T05:18:21+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,718,149,867,0.0002,484,success,stop
79e9c111-517e-4d07-bad5-1d3e3aeb0ecc,2026-06-04T23:51:55+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,923,419,1342,0.00039,859,success,stop
bb745b47-a0b9-4836-b352-4c4e5ae067fb,2026-06-04T21:00:12+00:00,openai,gpt-4o-mini,2026-05,chat.completions,v14,0.2,506,148,654,0.00016,839,success,stop
