workflow_id,ml_app,service,env,version,use_case,business_unit,tenant,channel,risk_tier,user_hash,session_id,start_ts,outcome,total_latency_ms,total_cost_usd,llm_cost_usd,tool_cost_usd,retrieval_cost_usd,llm_call_count,tool_call_count,step_count,loop_count
7e3bb2de-8a8f-400d-b074-3e9b7905933f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,638c732826ef,9861ae6b-0d01-4854-9a21-63deb8667eca,2026-06-04T10:47:33+00:00,resolved,2399,0.05084,0.00027,0.05019,0.00038,1,2,7,0
5ed93b53-07e0-4ee1-b3e0-c242fa214212,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,bc35ae44df81,a4c18ce2-b276-4b5a-92c2-8d9079ce15ad,2026-06-05T03:56:02+00:00,resolved,1708,0.00246,0.00039,0.00153,0.00054,1,1,6,0
a47de492-060b-4a3d-9d45-71f8db5fce2d,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,6ea7baec7540,d61822af-b349-419a-b4ab-deaaa255be61,2026-06-05T08:28:09+00:00,escalated_human,2023,0.00201,0.00025,0.00143,0.00033,1,1,6,0
ac788d98-da8b-4f3e-94c2-ab68529916d1,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,058078a665cf,fa6c46cf-0c6c-4432-9456-173cdee0d48a,2026-06-05T04:18:09+00:00,escalated_human,1213,0.00225,0.00041,0.00141,0.00043,1,1,6,0
fa1e3e89-c5d2-43d6-b3fd-d08a6dd41479,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,353f4ebc7b1c,8298fc98-5954-46fb-aece-52eefff040b9,2026-06-05T09:32:43+00:00,resolved,1718,0.01127,0.00022,0.01071,0.00034,1,1,6,0
499b2704-32ee-4003-ac44-1bcb5f07a17a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,high,cc5ad5ac4a5b,de42837e-ddfc-43ab-afff-ac1c8d254a97,2026-06-05T01:51:46+00:00,blocked_policy,226,0.0,0.0,0.0,0.0,0,0,1,0
d84c7b53-8a0e-4c49-80ff-925e7c15b93a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,58dbad6e3a93,cdc6bd04-8c8b-439a-919c-7f30ac6d0c5c,2026-06-05T01:00:11+00:00,resolved,2354,0.04111,0.00052,0.04014,0.00045,2,1,7,1
9b663985-5c2e-4b13-b67a-dae3cf09a3c2,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,ivr_handoff,low,e99b59835319,a96df142-3fac-4bdb-a453-8a53d3b09684,2026-06-05T18:54:16+00:00,resolved,1968,0.00117,0.0003,0.0,0.00087,2,0,6,1
6252870b-d163-4ead-8ee1-13ee5cff1afd,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,302b10c998ef,931038cd-bc94-4be9-b0dc-89e613b1d8d1,2026-06-05T20:14:54+00:00,resolved,2213,0.04505,0.00028,0.04427,0.0005,1,2,7,0
5a86adae-dc97-446f-9195-30b22d3730b1,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,9de3897bb567,364de2a6-672d-4451-a156-07f96dba2fb9,2026-06-05T18:17:34+00:00,resolved,2111,0.03558,0.0002,0.03493,0.00045,1,2,7,0
7945ee39-877a-4de5-9bde-3f2d78204d72,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,4ca1b3467956,3134e6a4-edb5-4a8c-80b7-65f38a2a9177,2026-06-05T17:08:55+00:00,resolved,1369,0.05381,0.00034,0.05308,0.00039,1,2,7,0
e676e462-4c77-4cbb-a6de-3c45591c42bb,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,b626c4090410,c6f9d44e-f1d3-49d3-8bea-943387d1d04b,2026-06-05T21:41:15+00:00,resolved,2356,0.03342,0.00034,0.03229,0.00079,1,2,7,0
7126e4f3-78be-47b9-8886-ccfba4bd1740,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,ccb485de9499,797bf7db-3edd-4fea-9e4f-44104256bbde,2026-06-05T17:15:49+00:00,resolved,1617,0.03394,0.00033,0.03295,0.00066,1,1,6,0
34231f80-b9a7-464e-92c6-523d672bae16,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,low,512de2e67901,f73867ad-68da-4ef7-b9a4-56ddb025120e,2026-06-05T04:29:18+00:00,resolved,1598,0.0007,0.00024,0.0,0.00046,1,0,5,0
f9db041c-ee3f-46e8-ad09-20dbe8ebb77c,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,dd70e1c49e51,e60400f9-b21d-427e-a28f-c7fd5214ec3c,2026-06-05T09:27:59+00:00,resolved,1874,0.03339,0.00044,0.03247,0.00048,1,1,6,0
313d7601-c6b3-4f8a-a5fe-695707f7c6fe,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,f52c68024859,88781efc-a510-4cf3-a0f8-ef0bccd3a1a9,2026-06-05T14:32:15+00:00,resolved,1543,0.01396,0.0004,0.01318,0.00038,1,2,7,0
4fcbb244-2b40-44ad-9351-c78c691f7062,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,fb41faa49808,1d0b5f5e-30b8-44bc-8169-e66966b4ec1f,2026-06-05T00:46:22+00:00,resolved,2071,0.03631,0.00024,0.0355,0.00057,1,2,7,0
c9d92bbc-979b-4a6a-afe1-d8e7ed47a045,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,c3ed11d9d9e0,08b1e779-23fe-44b1-a9cd-b178e0bb44a6,2026-06-05T07:01:45+00:00,resolved,2007,0.03569,0.00029,0.03466,0.00074,1,2,7,0
dcd1ad74-54cd-4b79-9d6f-c4f7d94c6fc9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,58d1c2b928bd,3b871169-9719-4e88-8d2e-3a58c50c6eaa,2026-06-05T21:25:36+00:00,resolved,1861,0.03289,0.00035,0.03167,0.00087,1,2,7,0
7539ad64-7c26-4838-9bf8-8be3f5bae393,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,546e9c031113,de8b84fe-0dcd-4d80-9b05-d09ff211b8df,2026-06-05T07:43:05+00:00,resolved,2295,0.00267,0.00029,0.00166,0.00072,1,1,6,0
35271c51-a5ef-4b9b-babf-ac8624ea99ab,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,ivr_handoff,medium,a49127f75a53,a8231282-a55e-48e1-9066-e07369f82584,2026-06-05T21:40:24+00:00,resolved,1759,0.01594,0.00032,0.01487,0.00075,1,2,7,0
aeba72a0-d63d-4fe5-b0ed-9edea7bf2407,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,27707a34cd08,a198d488-1a66-4a06-8a1a-2a2902ab665a,2026-06-05T20:03:17+00:00,resolved,2722,0.03676,0.0006,0.03535,0.00081,2,2,8,1
b6693a6a-f079-4d05-a433-70feb519b637,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,fbb3ef2b0cd1,291e0992-c118-45bb-a273-65273227d6d0,2026-06-05T07:44:18+00:00,escalated_human,1891,0.0726,0.00035,0.07183,0.00042,1,2,7,0
bc51e6b0-7583-40c7-806c-6a7c9e7f4ea7,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,cd1ce25c320c,f00dc2d1-0108-4156-bde6-86fd55cb65d9,2026-06-05T16:57:15+00:00,resolved,1323,0.03123,0.00026,0.03067,0.0003,1,1,6,0
a6dcdd45-ad04-48d2-82e8-951aeb4db76d,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,ivr_handoff,medium,b43f8c7cd15b,043d245a-e0d7-48f0-9961-3c244cbaa1b0,2026-06-05T20:31:57+00:00,resolved,1653,0.03879,0.00033,0.03809,0.00037,1,1,6,0
caa8ae48-dba9-4e5c-8942-bfe413153b0e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,a8bf09a55428,fe1bb80e-6083-4649-bc70-7874430f5ecd,2026-06-05T14:17:33+00:00,resolved,1555,0.0025,0.00039,0.00137,0.00074,1,1,6,0
b79419fd-7dbe-40b5-8c7e-cffae5ed4a15,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,high,e656960c08e3,08e3caee-e173-44d8-bf38-8096f0560f77,2026-06-05T03:38:27+00:00,resolved,2173,0.03873,0.00036,0.03758,0.00079,1,2,7,0
caee7adf-27c4-4df2-8349-df80f2ce15f0,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,00272c3f8d88,c4fb28c7-e636-4720-9ff6-f32a5ade5938,2026-06-05T23:01:57+00:00,resolved,1829,0.00273,0.0004,0.00167,0.00066,1,1,6,0
fcc7b675-afbb-4575-b1fb-7b5c97969954,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,a2f8e3fdf2c5,1e4c9472-726f-42e1-8b64-2372cc7e3417,2026-06-05T15:46:37+00:00,resolved,1584,0.0142,0.00029,0.01319,0.00072,1,1,6,0
e1c4325e-db45-4b14-85a7-19c6c7d619e2,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,medium,6baeeb2328db,af6a1e29-f19f-4797-84d3-0f3ad0dbdae4,2026-06-05T17:04:55+00:00,resolved,1451,0.01379,0.00018,0.01303,0.00058,1,1,6,0
901f8021-a53a-4021-baed-ce167a4bc17d,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,76fbc889ab8e,7ef94e89-cec4-48f6-b91b-837da2e85854,2026-06-05T10:43:36+00:00,resolved,2294,0.00359,0.00028,0.00288,0.00043,1,3,8,0
ed2e9df8-c0ea-416d-8886-d622b6e66489,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,high,4d238f10a089,76e5b03e-2427-421a-a691-9836325388f2,2026-06-05T23:14:13+00:00,resolved,2054,0.0409,0.00023,0.04029,0.00038,1,2,7,0
9835ddeb-a3d8-4517-b4f8-2deb5df3f8b2,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,dce7167d6f5c,24176245-0849-49c7-a7c5-f13b53b91b60,2026-06-05T05:38:22+00:00,resolved,1660,0.01308,0.00027,0.01236,0.00045,1,2,7,0
4f2d920a-bd43-4e6d-933e-77b2f5ff886e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,9828d7855857,77cda06b-d1f9-4d43-abb0-bf0722f37227,2026-06-05T21:22:46+00:00,resolved,2518,0.01366,0.00049,0.0125,0.00067,2,2,8,1
efefc240-4ae3-4cb1-9bac-030628a2923b,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,e630fe178d8d,44fd058e-d09a-4529-bf95-d99767a2c24a,2026-06-05T10:54:19+00:00,resolved,2042,0.01466,0.00041,0.0136,0.00065,1,3,8,0
5bc08382-5313-4fcc-b8a7-05eca4d85163,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,16e57d763f9f,bee78623-4683-4c80-9ab1-dff9b46d9bd9,2026-06-05T13:26:25+00:00,resolved,1396,0.04016,0.00021,0.03965,0.0003,1,1,6,0
c2a2a9da-ee8d-4af6-96ed-227d2f35ef0a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,aa88505f2781,bb7c821e-f05a-4390-b327-4af8f605493a,2026-06-05T21:46:30+00:00,resolved,2088,0.01195,0.00023,0.01084,0.00088,1,1,6,0
eea9de5e-8273-47da-92d2-44034db14b89,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,cc94c472033f,e52a37cc-708a-43af-978e-e6204571c71d,2026-06-05T07:04:31+00:00,resolved,2127,0.01338,0.00021,0.01231,0.00086,1,2,7,0
88428353-d8a8-4fab-b834-e336d9db5ee9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,5649c6a1e0c8,78c93bd2-5ecc-42f9-8ffe-aa863cbe0d65,2026-06-05T22:27:46+00:00,resolved,1845,0.04127,0.0003,0.04017,0.0008,1,1,6,0
28ae71cc-ae39-4ede-8b34-715ef730fbe3,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,64d47d5f3351,5831a194-5ec0-45e7-aa72-add2979bd1ee,2026-06-05T17:18:17+00:00,resolved,2468,0.07676,0.00034,0.07585,0.00057,1,3,8,0
edc5bd61-fbaa-4163-b2b2-d5961bf28809,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,low,8351fca46924,e38b3282-c601-4516-bfe6-853cd98ff5d6,2026-06-05T17:46:57+00:00,resolved,1639,0.00091,0.00038,0.0,0.00053,1,0,5,0
8f671039-0561-486e-900c-649c87b7faf4,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,0f00181165c1,c539d6ec-007e-4cc8-b68e-3229b7015911,2026-06-05T06:49:29+00:00,resolved,2074,0.04483,0.00035,0.04381,0.00067,1,2,7,0
858a601e-4c85-454d-8dbc-1af76ae3f1eb,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,ivr_handoff,medium,92ecf49dd95c,a28b29f7-c96a-44fe-9fd3-37e9288e48e4,2026-06-05T01:20:40+00:00,resolved,1130,0.00251,0.0004,0.00135,0.00076,1,1,6,0
311a2c74-ab12-4f33-a953-a8779d5a290f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,8a2a923489d9,16595605-30a2-43bf-9afa-ed06f1451d2c,2026-06-05T03:23:41+00:00,resolved,1419,0.00255,0.00035,0.00142,0.00078,1,1,6,0
934257ca-cea6-4898-8908-1d20cc1db3fa,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,low,a78ec630ebb9,2169b51d-3fa8-49b1-90c7-b7923d191a24,2026-06-05T14:56:38+00:00,resolved,822,0.00096,0.00022,0.0,0.00074,1,0,5,0
5a56c0c6-323c-41e2-beee-1a55a56b4226,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,c7a9c7454621,c536109a-83f0-4478-9a9b-e0cb993b062b,2026-06-05T12:52:57+00:00,resolved,1511,0.03337,0.00021,0.03275,0.00041,1,2,7,0
fe9164af-e9f6-43d1-88db-c46cdfa4204d,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,232a1c1f7e88,b958a34f-a388-46d8-b5ec-3e5a04eabc13,2026-06-05T17:16:23+00:00,resolved,1492,0.00272,0.00033,0.00156,0.00083,1,1,6,0
2e09827b-5c28-4451-9c6b-0f3db5fd0ee9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,596bcd4e73f9,9ae3e3ed-35d7-4db4-8d3b-c7872b941d76,2026-06-05T10:31:23+00:00,resolved,1500,0.04117,0.0003,0.04022,0.00065,1,2,7,0
435fc405-afd4-46a0-b3aa-6c0a5b87f66c,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,a42c0c552018,5264484c-c95a-4cc5-b93b-9f7e00a6d5f2,2026-06-05T00:15:02+00:00,resolved,1429,0.0039,0.00024,0.00327,0.00039,1,2,7,0
fd1b5a63-fdfc-4e68-ba78-f5e1be24bb8e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,26d4bf98b857,45739860-3e56-4f06-96df-f870752ca20d,2026-06-05T19:17:28+00:00,resolved,1412,0.0021,0.00023,0.00149,0.00038,1,1,6,0
36080a1e-f3ac-446d-9fb0-7d8ba5c0158a,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,ivr_handoff,medium,fd289470a2a4,cb480acf-fdfc-4307-955a-cb85f851c7ff,2026-06-05T05:07:17+00:00,resolved,1858,0.06906,0.00027,0.06812,0.00067,1,2,7,0
719f3cc7-87f2-4c13-9a39-a3fc3d70beaf,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,low,37c95b0d8cd9,7da95334-fbc0-47c7-aa1c-c1c81ec482f2,2026-06-05T19:17:34+00:00,resolved,1343,0.00113,0.00026,0.0,0.00087,1,0,5,0
0f761405-ccaf-46bb-ac17-934edf846b0c,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,c43752f725bd,c8ef26fa-fdc8-4d1d-b124-7d88313164e1,2026-06-05T16:28:45+00:00,resolved,1871,0.03719,0.00019,0.03624,0.00076,1,1,6,0
babc9807-d10e-4ec2-8c95-c419aeaad18e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,74f74327a9b0,f3a4454f-fdb0-4a50-a359-3159e4a6fe32,2026-06-05T03:55:59+00:00,resolved,2080,0.03913,0.00027,0.03803,0.00083,1,2,7,0
e9e5d11b-c558-4574-bca3-9d8b91479f93,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,9e6ec249b1dc,24cc6392-6f4e-448c-ad07-619eab51ce95,2026-06-05T13:22:02+00:00,resolved,990,0.0323,0.00034,0.03161,0.00035,1,1,7,0
b8cd9861-d4e7-4829-b124-e2e262db6f55,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,2deab7d6fe5c,424b2015-71d2-40a1-ab4a-1be7caf88aea,2026-06-05T18:44:32+00:00,resolved,1084,0.0312,0.00014,0.03062,0.00044,1,1,7,0
26a899c9-554f-4ab9-93a6-a96194373ec2,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,866ce55e62d5,943f5e36-58d5-4d15-82dc-7c5e4f94798d,2026-06-05T17:25:35+00:00,escalated_human,2010,0.00421,0.00034,0.00315,0.00072,1,2,7,0
35a8342e-6ece-40a2-9979-509f450c5c2f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,fd33ea126786,c33f671b-eab8-4de0-8b30-4e423e918784,2026-06-05T05:54:57+00:00,resolved,1583,0.07182,0.00045,0.07101,0.00036,1,2,7,0
422361ad-66e0-491d-81d2-2fe23d226666,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,low,a038840f50b1,106ecf6f-1cfe-470b-b3cb-5d89c0324ede,2026-06-05T00:11:03+00:00,resolved,1144,0.00047,0.00016,0.0,0.00031,1,0,5,0
641a75d0-30a1-476a-94af-8d5989cb3343,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,4f3fcbc8837f,98490ffe-0cc5-4b2f-bf68-b4a0c8ebddf5,2026-06-05T22:34:12+00:00,resolved,2099,0.03768,0.00031,0.03682,0.00055,1,2,7,0
d6a83098-e58c-44d8-b663-0c178dd5ec34,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,e25ab674f28f,dfaf2cd7-3312-497d-bec6-3e1189e92ef4,2026-06-05T16:00:40+00:00,resolved,2246,0.07121,0.00028,0.07034,0.00059,1,2,7,0
556e4a6d-9fc2-41cc-b55b-c13de7161ee8,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,b454deedaf87,b30e6fd4-a296-4b0a-80b3-e78ef536bbb8,2026-06-05T17:31:29+00:00,resolved,2977,0.01512,0.00027,0.01443,0.00042,1,2,7,0
cc51f2f4-f37d-499d-b4a2-38f57edd80a6,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,high,0858011533a3,12f13e25-2f3a-4df2-a4a6-56b4b2c86476,2026-06-05T03:49:52+00:00,resolved,1700,0.03119,0.00024,0.03043,0.00052,1,1,6,0
e0f3b148-6a0f-438e-bd38-24fc6d4c7ca9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,ivr_handoff,medium,cb74ff8e4fd4,d4860817-b1e4-4109-aa58-f97f57b9ef70,2026-06-05T06:52:46+00:00,resolved,2169,0.03928,0.00035,0.03805,0.00088,1,1,6,0
6666b53f-b860-4a49-a655-eef32c667a35,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,c0c7cabcc9c2,3f73416e-816c-4449-84b8-9d1a8da9ca4e,2026-06-05T03:43:10+00:00,resolved,1738,0.04102,0.00028,0.03985,0.00089,1,1,6,0
71e20bc2-7da5-4712-8ff3-a27c911050cb,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,low,7ba48ff32dab,35eb7a63-c4e0-46f5-86ac-a5faca6801b7,2026-06-05T18:20:30+00:00,resolved,1298,0.00102,0.00023,0.0,0.00079,1,0,5,0
41dec6a9-bd9b-4355-8f3d-ed450ade6eea,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,high,8488ebecf1b5,f748ede7-50e1-4ad6-8f13-d03cc93faaa0,2026-06-05T04:56:41+00:00,resolved,1525,0.0021,0.00012,0.00164,0.00034,1,1,6,0
38239f92-d16d-4770-8515-3fd4fb505584,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,20a30187b198,8871181d-435f-426d-8e3f-2fdc5c54d33d,2026-06-05T10:07:10+00:00,resolved,2132,0.01335,0.00035,0.01246,0.00054,1,1,6,0
14e34539-8a9c-4398-b54c-3ebf55542474,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,high,0a11fb6ddf2a,f446a401-3f00-4059-ae3b-f684b5c878ee,2026-06-05T10:17:02+00:00,resolved,1844,0.07028,0.00037,0.06925,0.00066,1,2,7,0
69442f0e-ce6a-4b48-9581-cc7d0c099245,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,e08582ee2d04,883c27f9-a4e1-4666-b46f-2196680412e0,2026-06-05T07:36:46+00:00,resolved,2336,0.00383,0.00034,0.0029,0.00059,1,2,7,0
d4579106-2e36-4b91-b9ff-ef4d53b445c0,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,mobile_app,low,a3612b1cce91,2c8dafb3-3044-4fc7-b8e2-a16506623cae,2026-06-05T20:33:00+00:00,escalated_human,942,0.0008,0.00013,0.0,0.00067,1,0,5,0
1942c0ce-59d6-4347-9e6d-79a7208dda8e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,high,6b1a3ddb296e,311502b0-dfe0-4d86-95c2-434e5d86e4d0,2026-06-05T13:05:20+00:00,resolved,1202,0.03494,0.00034,0.03397,0.00063,1,1,6,0
a33df736-323a-4256-995f-7738e3b008da,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,mobile_app,medium,104a67470483,002d10f7-3e62-423e-b6ac-276b9ce4ec3e,2026-06-05T01:55:08+00:00,resolved,2460,0.06559,0.00033,0.06475,0.00051,1,3,8,0
c3dfe9fa-e766-4eda-acee-4a42aad9bf1e,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_a,web_chat,medium,5260dcb00b45,738894e7-3035-4c83-a83d-7f7428ccbbfe,2026-06-05T00:53:46+00:00,resolved,1170,0.03322,0.00036,0.03253,0.00033,1,1,6,0
520831a0-ee37-4a46-830d-473b548b2d4f,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,a4a46786cc2c,5b68b73c-5089-466c-b08f-f5c965c8bd01,2026-06-05T06:26:14+00:00,resolved,1795,0.03778,0.00035,0.03673,0.0007,1,2,7,0
cec3ef18-dc01-4826-a117-f5dd50e351a7,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,web_chat,medium,648e539735f2,ed654c7d-7958-48c2-b016-dbe591013edd,2026-06-05T06:30:48+00:00,resolved,2180,0.03333,0.00023,0.03221,0.00089,1,2,7,0
96e2d2e6-4fcc-43f0-a310-3a29ddab69f9,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_c,mobile_app,medium,40fe0ac8f3d1,a89def6b-bb60-402c-a0c9-20a02f42ba7f,2026-06-05T17:27:21+00:00,resolved,1674,0.00225,0.00044,0.00133,0.00048,1,1,6,0
a8e08ebf-1e30-4775-b1cf-6fd8d4b5c574,retail-support-agent,support-agent-orchestrator,production,2.4.1,order_support_returns_assistant,Retail Customer Care,brand_b,web_chat,medium,1b5f666090c1,0ce2ea9d-f6cd-4613-8a88-a0282207e203,2026-06-05T05:44:36+00:00,resolved,1185,0.04058,0.00022,0.0397,0.00066,1,1,6,0
